MonthlyHour,Type,Amount,SenderBalance,ReceiverBalance,isFraud
587,TRANSFER,1249721.72,1249721.72,0.0,1
277,CASH_OUT,12365.05,10259.0,22912.3,0
235,CASH_OUT,417258.27,10937.0,4716.95,0
234,TRANSFER,539928.66,0.0,3532629.92,0
34,TRANSFER,372335.07,0.0,2959462.14,0
278,CASH_IN,218223.69,0.0,2238249.87,0
21,TRANSFER,443465.19,123063.0,0.0,0
235,PAYMENT,5153.5,4083.0,0.0,0
178,DEBIT,2311.98,50110.0,48956.81,0
305,DEBIT,2610.39,188.0,43808.58,0
692,CASH_OUT,290372.75,65090.0,2106885.35,0
501,TRANSFER,824841.09,824841.09,0.0,1
209,DEBIT,2372.07,0.0,2843555.48,0
522,TRANSFER,73561.74,73561.74,0.0,1
101,CASH_OUT,146681.74,146681.74,63872.75,1
240,DEBIT,707.12,106005.0,238171.31,0
189,CASH_OUT,121579.98,121579.98,0.0,1
92,TRANSFER,21574.55,21574.55,0.0,1
129,CASH_OUT,90628.46,0.0,314013.74,0
547,TRANSFER,199327.45,761.0,4395096.49,0
180,TRANSFER,622942.76,0.0,4364061.76,0
15,PAYMENT,5614.15,0.0,0.0,0
299,DEBIT,65351.01,681.0,218555.01,0
16,DEBIT,5055.52,27039.0,1006804.53,0
605,TRANSFER,269692.53,269692.53,0.0,1
284,CASH_OUT,172380.98,0.0,393923.82,0
288,DEBIT,2974.14,132961.0,34560591.17,0
202,CASH_OUT,227501.99,19826.0,1125059.11,0
11,CASH_IN,219442.7,3097.0,441052.06,0
277,PAYMENT,35550.0,0.0,0.0,0
259,TRANSFER,447762.79,0.0,9551081.69,0
158,CASH_OUT,34066.16,0.0,4804524.08,0
150,TRANSFER,119454.86,119454.86,0.0,1
283,CASH_IN,94152.14,13798.0,1397226.42,0
400,PAYMENT,34405.49,47793.0,0.0,0
280,PAYMENT,5222.68,30310.0,0.0,0
309,TRANSFER,2273417.46,0.0,2874682.35,0
26,CASH_OUT,1027152.36,1027152.36,519428.56,1
320,CASH_OUT,248409.56,248409.56,2156174.28,1
203,CASH_IN,426957.66,177.0,550588.46,0
185,PAYMENT,41078.31,0.0,0.0,0
156,CASH_OUT,298431.41,0.0,3560351.09,0
160,TRANSFER,1697093.54,1697093.54,0.0,1
383,DEBIT,1716.66,22064.0,1146563.79,0
39,PAYMENT,25892.34,79712.69,0.0,0
164,CASH_OUT,169856.05,0.0,298130.98,0
162,CASH_IN,133698.7,10206.0,303178.42,0
284,DEBIT,1289.12,20525.0,587794.67,0
209,CASH_OUT,278378.85,21480.0,0.0,0
349,DEBIT,2392.59,51908.0,9538661.91,0
559,TRANSFER,55539.89,55539.89,0.0,1
379,PAYMENT,17192.59,21090.0,0.0,0
164,CASH_OUT,25108.13,49696.0,0.0,0
278,DEBIT,3386.71,15180.0,113818.07,0
618,CASH_OUT,153870.09,153870.09,333695.5,1
424,TRANSFER,671406.79,671406.79,0.0,1
704,TRANSFER,339152.24,339152.24,0.0,1
404,CASH_OUT,110402.26,0.0,2103542.73,0
210,TRANSFER,853925.05,0.0,2235921.32,0
614,CASH_OUT,4212682.84,4212682.84,9728.68,1
546,TRANSFER,780326.86,3015.0,1353533.97,0
254,CASH_OUT,16917.24,49249.0,0.0,0
565,TRANSFER,115365.46,30885.0,2472041.0,0
14,CASH_OUT,332272.68,0.0,3637786.45,0
94,CASH_IN,75274.18,93067.0,5454.44,0
237,TRANSFER,15131.85,0.0,24850.47,0
324,PAYMENT,26274.43,0.0,0.0,0
648,CASH_OUT,1005346.72,1005346.72,227.11,1
419,PAYMENT,16908.41,160215.39,0.0,0
331,DEBIT,565.16,4578.0,60603.32,0
160,CASH_OUT,141508.56,141508.56,340906.08,1
553,TRANSFER,151105.97,151105.97,0.0,1
379,CASH_OUT,99458.21,99458.21,425060.84,1
259,TRANSFER,617662.88,0.0,647592.36,0
311,TRANSFER,2153988.87,0.0,7597973.64,0
351,CASH_OUT,6721321.33,6721321.33,85644.25,1
9,PAYMENT,1828.91,0.0,0.0,0
198,TRANSFER,2634032.61,2634032.61,0.0,1
141,DEBIT,312.06,23452.0,462754.14,0
202,CASH_OUT,16420.27,0.0,8736025.85,0
68,TRANSFER,915266.65,915266.65,0.0,1
43,TRANSFER,274115.72,58431.47,1248160.1,0
37,DEBIT,4776.84,0.0,304154.87,0
12,TRANSFER,1765452.97,2959788.02,23745.44,0
340,CASH_OUT,26478.48,26478.48,403400.86,1
154,DEBIT,1381.01,430492.17,1448395.22,0
256,DEBIT,162.36,115053.32,7287.79,0
228,TRANSFER,306710.45,0.0,1603442.46,0
634,TRANSFER,26153.82,26153.82,0.0,1
186,PAYMENT,29334.48,6244.0,0.0,0
403,TRANSFER,2371324.81,2371324.81,0.0,1
394,CASH_IN,308768.86,2742791.68,4591904.83,0
40,TRANSFER,234870.73,158663.69,5712007.68,0
489,TRANSFER,101081.12,101081.12,0.0,1
303,CASH_OUT,21963.79,59984.0,316206.99,0
280,DEBIT,3768.58,225866.0,934030.92,0
44,PAYMENT,941.25,32003.0,0.0,0
656,TRANSFER,9468064.05,9468064.05,0.0,1
302,CASH_OUT,54899.25,0.0,67199.79,0
308,TRANSFER,560135.1,107911.0,33395.32,0
65,TRANSFER,701168.78,701168.78,0.0,1
203,CASH_IN,89960.73,0.0,136783.33,0
403,CASH_OUT,97471.59,38982.0,15294235.28,0
563,DEBIT,1141.19,7612.0,102833.74,0
576,TRANSFER,451399.66,451399.66,0.0,1
380,CASH_OUT,98185.35,24.0,0.0,0
710,TRANSFER,893070.16,40301.0,942134.7,0
281,CASH_OUT,218413.11,153389.0,0.0,0
332,PAYMENT,28576.77,0.0,0.0,0
356,TRANSFER,706243.26,2536.0,65465.76,0
374,TRANSFER,1968431.0,1968431.0,0.0,1
677,CASH_OUT,1136374.62,1136374.62,820273.26,1
189,CASH_IN,372947.34,549056.02,1243636.99,0
159,CASH_IN,68745.5,5096987.51,968189.79,0
374,DEBIT,733.24,36432.0,446072.82,0
214,CASH_OUT,39525.63,39525.63,61266.78,1
130,CASH_OUT,171029.67,11187.0,10589.56,0
608,TRANSFER,136331.05,136331.05,0.0,1
349,CASH_IN,135261.16,16582756.67,13782401.93,0
327,DEBIT,16209.24,224886.0,434401.73,0
25,CASH_OUT,296333.54,296333.54,3355664.68,1
330,CASH_OUT,61756.82,61756.82,191770.49,1
11,TRANSFER,3212516.14,10689.0,1938376.55,0
395,PAYMENT,51589.07,21307.0,0.0,0
562,TRANSFER,203881.96,203881.96,0.0,1
302,CASH_OUT,268459.13,0.0,1583412.11,0
404,TRANSFER,1786997.66,0.0,4580428.76,0
650,CASH_OUT,1264551.38,1264551.38,0.0,1
308,TRANSFER,1319840.87,21564.0,3069109.28,0
259,TRANSFER,108448.08,385474.19,405804.89,0
381,DEBIT,10755.99,18914.0,808894.27,0
188,CASH_IN,99369.22,22867040.16,1608151.76,0
199,CASH_OUT,590229.26,590229.26,236890.65,1
353,CASH_OUT,311583.6,152684.0,0.0,0
370,DEBIT,7746.58,11015.0,34506.93,0
141,CASH_OUT,370382.39,370382.39,601219.23,1
259,TRANSFER,9473.63,38702.0,314602.39,0
402,CASH_OUT,296358.54,30.0,17356.96,0
217,TRANSFER,972713.05,972713.05,0.0,1
670,DEBIT,346.35,10320.0,139336.63,0
399,DEBIT,3935.58,251736.0,378193.74,0
444,CASH_OUT,10000000.0,10000000.0,185609.51,1
330,TRANSFER,854725.96,327174.81,997834.23,0
504,CASH_OUT,1380940.73,1380940.73,185939.03,1
300,PAYMENT,4561.04,8605.0,0.0,0
318,TRANSFER,756426.12,756426.12,0.0,1
38,CASH_OUT,260791.88,0.0,2642943.4,0
212,CASH_OUT,220394.26,0.0,3869250.57,0
181,CASH_OUT,128610.09,177.0,429990.72,0
251,CASH_IN,204046.72,246.0,57539.24,0
11,CASH_IN,171785.15,4522293.55,2301044.22,0
165,DEBIT,3558.05,31308.0,478865.66,0
256,CASH_OUT,550032.09,2615.0,0.0,0
512,TRANSFER,430207.22,430207.22,0.0,1
402,CASH_IN,207471.95,12490680.54,1859591.68,0
277,CASH_IN,124414.68,1286473.52,236322.14,0
108,CASH_OUT,99808.45,99808.45,47744.92,1
414,CASH_OUT,216000.95,216000.95,171773.03,1
374,DEBIT,3799.78,15402.0,493377.41,0
255,CASH_OUT,351843.08,351843.08,168762.92,1
179,DEBIT,504.51,59544.0,127404.68,0
12,DEBIT,29112.72,70593.0,868300.95,0
138,TRANSFER,303432.45,303432.45,0.0,1
351,PAYMENT,4132.13,39026.0,0.0,0
329,PAYMENT,15035.64,139784.55,0.0,0
320,CASH_OUT,62318.91,62318.91,975697.67,1
404,CASH_OUT,83711.53,101322.0,0.0,0
287,CASH_IN,250713.43,3612006.3,366382.85,0
611,TRANSFER,59649.33,59649.33,0.0,1
205,PAYMENT,4780.76,342993.0,0.0,0
161,CASH_OUT,154952.21,10591.0,256545.19,0
621,CASH_OUT,3054359.4,3054359.4,1537363.06,1
20,PAYMENT,11990.11,0.0,0.0,0
632,CASH_OUT,52541.42,52541.42,0.0,1
394,PAYMENT,27248.77,0.0,0.0,0
420,CASH_OUT,341956.42,341956.42,2191293.04,1
10,CASH_IN,148158.91,7782694.61,740848.16,0
621,TRANSFER,3054359.4,3054359.4,0.0,1
211,CASH_IN,130655.6,104848.0,440916.67,0
183,DEBIT,3529.84,10093.0,647359.6,0
371,TRANSFER,806256.16,19308.45,1107066.56,0
40,TRANSFER,882138.44,0.0,4720219.81,0
576,PAYMENT,2543.12,22416.0,0.0,0
12,CASH_IN,302742.68,0.0,1316623.18,0
323,CASH_OUT,25761.04,25761.04,896426.99,1
307,DEBIT,8253.48,32343.0,13395378.52,0
426,CASH_OUT,412621.84,40981.0,121921.7,0
33,DEBIT,4917.28,48298.0,842667.77,0
119,CASH_OUT,202263.03,202263.03,538324.08,1
741,TRANSFER,10000000.0,25674547.89,0.0,1
187,DEBIT,8075.92,301263.42,30130.97,0
21,CASH_IN,231247.25,5422809.14,1138239.73,0
359,CASH_OUT,105733.45,105733.45,934471.58,1
285,CASH_IN,156568.11,1807024.46,2631915.27,0
590,CASH_OUT,206081.27,0.0,527878.75,0
298,CASH_OUT,326702.65,0.0,1258508.94,0
164,CASH_IN,104789.13,3695091.46,348892.52,0
286,TRANSFER,2674794.22,2674794.22,0.0,1
178,TRANSFER,663824.73,0.0,1168996.41,0
736,TRANSFER,53315.31,53315.31,0.0,1
179,DEBIT,4156.45,119057.0,1911595.44,0
588,TRANSFER,187128.57,187128.57,0.0,1
138,CASH_IN,152449.0,9494359.04,1931032.14,0
130,CASH_OUT,293318.75,115494.0,22420.92,0
326,CASH_OUT,53147.7,0.0,470237.6,0
288,DEBIT,3498.66,203079.0,134132.63,0
94,PAYMENT,6481.63,101905.95,0.0,0
132,TRANSFER,202015.55,0.0,512991.32,0
288,CASH_OUT,21511.22,21511.22,0.0,1
149,CASH_OUT,661558.27,661558.27,3050611.21,1
14,TRANSFER,1832319.42,1832319.42,0.0,1
322,PAYMENT,5891.49,18205.0,0.0,0
236,CASH_OUT,400917.7,0.0,23982182.58,0
13,DEBIT,2295.19,427.0,155797.93,0
184,CASH_OUT,205486.45,79972.0,2821483.98,0
204,DEBIT,9164.89,89446.53,1247648.41,0
160,CASH_OUT,141041.3,0.0,429175.21,0
33,TRANSFER,270192.59,0.0,341850.62,0
301,CASH_OUT,153132.01,783.0,35334.34,0
139,TRANSFER,26760.19,0.0,637910.42,0
186,CASH_OUT,598678.12,39991.0,4174386.15,0
42,CASH_OUT,123208.02,95978.0,4627798.97,0
9,TRANSFER,32726.99,0.0,15657607.59,0
235,TRANSFER,524710.52,20481.0,1200390.1,0
93,DEBIT,4565.84,38913.0,1277652.05,0
326,CASH_IN,68185.56,7325952.34,5080847.03,0
252,TRANSFER,76200.04,76200.04,0.0,1
259,CASH_IN,27626.75,5490.0,0.0,0
22,TRANSFER,659357.92,2556.45,916742.87,0
307,DEBIT,2164.43,103741.0,1779136.38,0
353,TRANSFER,2205267.12,21751.0,63705.36,0
402,PAYMENT,4884.02,135886.6,0.0,0
384,TRANSFER,2374412.42,2374412.42,0.0,1
354,DEBIT,8112.19,55119.0,173943.24,0
689,TRANSFER,6174385.48,6174385.48,0.0,1
309,CASH_IN,210050.8,3699734.95,1799402.19,0
228,PAYMENT,17556.39,0.0,0.0,0
8,PAYMENT,3883.48,1749570.73,0.0,0
234,CASH_IN,311168.12,4893162.96,1232718.78,0
475,CASH_OUT,29611.08,29611.08,723084.29,1
167,PAYMENT,3462.31,111125.0,0.0,0
47,DEBIT,12493.47,10243.0,1566194.52,0
255,PAYMENT,830.23,0.0,0.0,0
51,TRANSFER,1170282.92,1170282.92,0.0,1
33,CASH_OUT,394370.08,26725.0,0.0,0
497,TRANSFER,462441.03,462441.03,0.0,1
352,DEBIT,2818.25,1067.0,208206.59,0
522,CASH_OUT,156453.09,0.0,1794336.28,0
404,PAYMENT,19126.0,69220.98,0.0,0
323,TRANSFER,25761.04,25761.04,0.0,1
202,TRANSFER,630813.36,0.0,2875629.94,0
405,CASH_IN,319799.21,155539.02,4508703.24,0
199,CASH_OUT,80885.48,80885.48,756653.51,1
185,TRANSFER,1208511.34,2127.0,2166289.92,0
177,CASH_OUT,452804.42,452804.42,4020.0,1
619,TRANSFER,418971.0,418971.0,0.0,1
614,CASH_OUT,309061.5,309061.5,218006.55,1
654,TRANSFER,668595.91,668595.91,0.0,1
160,CASH_OUT,207936.09,0.0,6909842.78,0
737,CASH_OUT,2194533.79,2194533.79,272242.91,1
46,DEBIT,2305.38,596.0,109482.45,0
235,TRANSFER,378359.42,74871.0,20953.71,0
190,TRANSFER,424465.39,80365.0,0.0,0
185,DEBIT,3004.43,570680.81,118152.61,0
330,TRANSFER,330227.21,60504.0,477396.11,0
526,DEBIT,2024.24,657.0,481001.29,0
137,CASH_OUT,66455.34,61775.0,0.0,0
279,CASH_OUT,144044.35,144044.35,0.0,1
34,PAYMENT,17380.34,40030.0,0.0,0
12,CASH_OUT,276230.47,209825.0,11814509.97,0
687,CASH_OUT,73315.22,41173.0,0.0,0
129,CASH_OUT,103008.15,0.0,8235883.92,0
19,DEBIT,506.54,12339.0,62036.22,0
44,DEBIT,492.53,0.0,302374.47,0
163,CASH_OUT,140324.39,0.0,1423455.73,0
257,DEBIT,278.21,1560.0,215080.18,0
355,TRANSFER,429117.43,0.0,2280223.87,0
260,TRANSFER,211394.73,0.0,5831668.85,0
670,PAYMENT,3404.13,302262.93,0.0,0
359,PAYMENT,10977.66,58225.0,0.0,0
134,TRANSFER,721003.15,0.0,1469379.92,0
18,DEBIT,487.82,409.0,681906.02,0
585,TRANSFER,151391.62,25600.0,0.0,0
307,TRANSFER,920602.37,699136.0,0.0,0
379,PAYMENT,2854.27,30867.97,0.0,0
34,CASH_OUT,376704.48,346129.0,127485.78,0
639,TRANSFER,349627.64,349627.64,0.0,1
518,CASH_IN,114988.28,105643.0,0.0,0
155,TRANSFER,51100.55,167378.0,136560.45,0
322,CASH_OUT,9208368.83,9208368.83,115423.33,1
346,TRANSFER,173373.11,0.0,223787.43,0
347,CASH_IN,250116.22,65328.0,0.0,0
129,CASH_OUT,193990.75,0.0,223882.95,0
403,CASH_OUT,327552.8,9692.0,9175.19,0
215,TRANSFER,45053.05,45053.05,0.0,1
397,TRANSFER,1064156.5,0.0,1983486.71,0
235,DEBIT,10013.9,121480.0,360903.5,0
45,CASH_OUT,15567.71,0.0,5840565.73,0
286,PAYMENT,25300.78,0.0,0.0,0
39,TRANSFER,1089153.57,47414.0,252390.37,0
526,DEBIT,697.16,100726.0,13589.01,0
207,PAYMENT,5712.72,0.0,0.0,0
135,CASH_IN,395063.97,21699.0,3923081.09,0
393,DEBIT,63657.29,59701.0,290563.56,0
573,PAYMENT,8486.51,6040.0,0.0,0
306,DEBIT,861.34,0.0,92249.62,0
185,CASH_OUT,132916.43,136020.94,467666.17,0
380,TRANSFER,330218.85,330218.85,0.0,1
436,CASH_OUT,539658.73,539658.73,0.0,1
186,CASH_OUT,252196.63,0.0,554978.33,0
395,CASH_IN,272111.36,3122160.63,3249789.83,0
354,PAYMENT,7976.67,0.0,0.0,0
400,PAYMENT,353.57,0.0,0.0,0
183,DEBIT,3883.99,0.0,692388.21,0
185,CASH_IN,252814.19,24937.0,0.0,0
383,PAYMENT,18544.16,0.0,0.0,0
168,CASH_IN,512914.04,643480.65,706929.95,0
44,DEBIT,9022.96,129.0,37413.07,0
9,CASH_OUT,350705.74,350705.74,894760.68,1
38,CASH_OUT,2395.29,2395.29,276538.59,1
187,DEBIT,527.09,273265.94,1069548.2,0
11,TRANSFER,2208942.63,0.0,2946800.05,0
137,TRANSFER,1746415.27,1746415.27,0.0,1
187,CASH_IN,19179.83,8111.0,4051939.54,0
41,TRANSFER,1087216.73,0.0,4582909.32,0
16,CASH_IN,226986.53,6916.0,0.0,0
140,PAYMENT,3051.09,213210.0,0.0,0
307,CASH_OUT,99641.16,0.0,280848.9,0
661,DEBIT,9293.48,319.0,559998.94,0
139,CASH_OUT,343439.68,0.0,1213859.08,0
164,CASH_OUT,175267.61,175267.61,73374.37,1
141,CASH_OUT,143219.3,48555.94,1847342.89,0
349,PAYMENT,34376.86,19938.0,0.0,0
277,CASH_IN,6784.84,14527626.9,792505.79,0
205,CASH_OUT,341594.23,115515.0,6993054.83,0
261,PAYMENT,8728.98,40169.0,0.0,0
375,TRANSFER,960732.18,19226.0,978028.47,0
369,PAYMENT,14330.67,0.0,0.0,0
689,CASH_OUT,953615.38,953615.38,0.0,1
301,PAYMENT,19407.79,3718.0,0.0,0
540,DEBIT,792.25,11440.0,26786.57,0
89,TRANSFER,43928.31,43928.31,0.0,1
694,CASH_OUT,10000000.0,10000000.0,0.0,1
594,DEBIT,1920.01,1191.0,8687377.09,0
188,TRANSFER,312971.23,312971.23,0.0,1
280,TRANSFER,235622.12,0.0,3133049.66,0
563,CASH_OUT,102506.06,29077.0,0.0,0
526,CASH_OUT,199940.02,199940.02,0.0,1
399,TRANSFER,491274.1,0.0,6598965.14,0
501,CASH_OUT,772379.36,772379.36,501817.89,1
22,DEBIT,4964.46,10767.0,1138838.96,0
323,DEBIT,7264.05,22956.0,244880.26,0
403,PAYMENT,4641.41,390753.94,0.0,0
306,TRANSFER,521986.29,521986.29,0.0,1
10,DEBIT,3641.08,986123.0,9064174.4,0
374,CASH_IN,292777.04,2017.0,12296.07,0
323,CASH_OUT,34822.55,0.0,39526.91,0
284,TRANSFER,151720.12,51682.0,2841075.26,0
307,CASH_OUT,274307.41,0.0,280486.34,0
323,DEBIT,2929.98,35937.0,119255.01,0
321,TRANSFER,526787.54,526787.54,0.0,1
715,TRANSFER,142545.5,39815.0,1007186.06,0
160,CASH_IN,122139.1,2266328.78,4338894.48,0
656,CASH_IN,122167.78,886700.27,740696.52,0
261,TRANSFER,1954854.24,1954854.24,0.0,1
715,TRANSFER,8443528.7,8443528.7,0.0,1
281,DEBIT,1646.0,262.0,9921.0,0
230,TRANSFER,700653.51,90807.0,352143.41,0
44,PAYMENT,12776.72,0.0,0.0,0
470,TRANSFER,2198220.97,2198220.97,0.0,1
213,TRANSFER,1123639.01,1123639.01,0.0,1
134,TRANSFER,1351106.76,0.0,7001506.79,0
209,DEBIT,9581.84,263748.97,76649.04,0
597,DEBIT,1551.34,106639.0,4657647.55,0
231,TRANSFER,266926.32,0.0,4078781.07,0
335,CASH_IN,109650.4,23602655.66,264367.18,0
19,TRANSFER,64481.36,0.0,372514.06,0
351,CASH_OUT,63.8,63.8,0.0,1
648,TRANSFER,17733.57,17733.57,0.0,1
235,CASH_OUT,234920.6,0.0,4244536.93,0
461,CASH_OUT,6273660.45,6273660.45,763912.31,1
275,CASH_IN,163783.31,47007.05,394466.43,0
228,TRANSFER,1128382.18,0.0,4835650.97,0
207,TRANSFER,12721.21,4090.0,884251.87,0
404,PAYMENT,1902.29,11067.0,0.0,0
138,TRANSFER,1359617.86,17969.84,6010447.56,0
399,CASH_IN,183193.64,6500610.48,768791.6,0
15,CASH_OUT,509238.63,542914.12,1164810.57,0
515,CASH_OUT,124465.49,124465.49,0.0,1
652,TRANSFER,80397.86,80397.86,0.0,1
300,CASH_OUT,176059.16,176059.16,105783.21,1
694,TRANSFER,71729.96,71729.96,0.0,1
160,TRANSFER,10000000.0,37670038.08,0.0,1
328,DEBIT,2032.87,0.0,1431224.81,0
164,DEBIT,523.91,15672.0,5952284.39,0
45,CASH_OUT,15124.74,0.0,1952635.22,0
332,CASH_OUT,216072.72,20282.0,156344.29,0
65,TRANSFER,215.83,215.83,0.0,1
155,CASH_OUT,682309.83,682309.83,75517.04,1
45,TRANSFER,260935.77,0.0,1282535.87,0
18,CASH_IN,10308.1,10227.0,129713.23,0
334,DEBIT,5804.04,14355.39,2534984.15,0
301,CASH_OUT,29517.89,76595.0,182307.47,0
142,PAYMENT,18478.24,27712.0,0.0,0
422,CASH_OUT,87381.78,87381.78,474312.15,1
34,PAYMENT,13440.43,210677.0,0.0,0
38,TRANSFER,2395.29,2395.29,0.0,1
212,CASH_OUT,163503.19,0.0,667916.2,0
355,CASH_OUT,195513.29,0.0,9619710.39,0
177,PAYMENT,2343.59,0.0,0.0,0
17,DEBIT,3809.75,0.0,3148330.51,0
212,CASH_OUT,94261.84,94261.84,112303.11,1
137,PAYMENT,19525.96,0.0,0.0,0
377,TRANSFER,1248092.29,105492.0,10134.92,0
44,PAYMENT,17856.48,0.0,0.0,0
32,CASH_OUT,2023920.09,2023920.09,1530400.88,1
281,PAYMENT,4817.18,116979.79,0.0,0
283,CASH_IN,221335.02,823.0,3067839.3,0
374,CASH_OUT,356932.98,0.0,5066068.79,0
250,CASH_OUT,171305.54,149.0,730892.76,0
308,CASH_OUT,126028.76,0.0,525103.22,0
140,CASH_OUT,371080.56,0.0,6735656.16,0
231,TRANSFER,569536.43,0.0,4249131.55,0
424,CASH_OUT,5475018.52,5475018.52,205724.59,1
236,CASH_OUT,254967.73,21494.0,0.0,0
466,CASH_OUT,88969.49,306877.0,0.0,0
254,CASH_OUT,7665.72,71316.43,1059228.73,0
426,DEBIT,1862.72,33085.0,468089.43,0
373,DEBIT,3489.97,0.0,2578664.38,0
106,TRANSFER,1409248.64,1409248.64,0.0,1
284,CASH_OUT,229336.6,0.0,1336792.8,0
255,PAYMENT,9957.2,0.0,0.0,0
736,CASH_OUT,1314660.84,1314660.84,0.0,1
260,CASH_OUT,137465.63,427537.0,0.0,0
37,CASH_IN,17912.14,4638262.95,397059.88,0
285,CASH_OUT,242416.17,5420.0,11997.58,0
303,PAYMENT,12646.7,0.0,0.0,0
347,PAYMENT,4111.45,51258.0,0.0,0
131,CASH_OUT,7476725.66,7476725.66,99749.6,1
184,DEBIT,2236.72,25841.01,132383.82,0
42,CASH_OUT,326664.85,0.0,941738.42,0
43,PAYMENT,13941.14,20399.0,0.0,0
520,CASH_OUT,1459180.14,1459180.14,1120598.68,1
179,PAYMENT,11066.18,0.0,0.0,0
356,CASH_OUT,59578.29,0.0,2090273.6,0
16,CASH_OUT,2198224.71,2198224.71,0.0,1
166,CASH_OUT,61855.73,255399.0,165660.3,0
508,CASH_OUT,218350.42,218350.42,143135.63,1
37,CASH_OUT,604873.74,0.0,3844152.84,0
546,PAYMENT,12312.93,0.0,0.0,0
262,TRANSFER,639680.32,639680.32,0.0,1
205,DEBIT,3113.8,6497.0,36179.79,0
307,PAYMENT,3401.99,64557.0,0.0,0
234,TRANSFER,450489.27,450489.27,0.0,1
131,CASH_OUT,522264.68,10882.0,3018532.33,0
262,TRANSFER,2642116.95,2642116.95,0.0,1
191,DEBIT,2946.92,0.0,618632.26,0
551,TRANSFER,1669143.57,1669143.57,0.0,1
280,CASH_IN,405351.1,21044413.49,2036319.52,0
227,TRANSFER,386454.59,0.0,1062996.59,0
188,TRANSFER,19600.57,0.0,35636945.66,0
9,CASH_OUT,1055.0,1055.0,75179.0,1
39,PAYMENT,23089.15,0.0,0.0,0
380,DEBIT,13573.59,0.0,111036.89,0
379,PAYMENT,7810.44,0.0,0.0,0
280,DEBIT,3698.84,379.0,81275.81,0
15,DEBIT,5158.63,0.0,8498.81,0
308,CASH_IN,304561.83,7853607.61,570886.01,0
239,DEBIT,5220.58,243789.0,1665257.84,0
102,CASH_OUT,1076739.91,1076739.91,2186542.64,1
215,PAYMENT,4048.16,243166.0,0.0,0
351,TRANSFER,153607.08,153607.08,0.0,1
36,CASH_IN,31194.43,17056454.7,152754.79,0
579,CASH_OUT,3085336.66,3085336.66,0.0,1
189,PAYMENT,12594.2,60790.25,0.0,0
582,DEBIT,261.5,40730.0,9035752.97,0
277,CASH_OUT,149656.36,149656.36,42797.0,1
322,TRANSFER,108213.6,108213.6,0.0,1
648,TRANSFER,468638.03,468638.03,0.0,1
19,DEBIT,8665.16,0.0,286914.12,0
250,CASH_IN,507792.05,4020.0,4124730.66,0
43,TRANSFER,29988.0,29988.0,0.0,1
131,PAYMENT,8553.85,42830.0,0.0,0
297,TRANSFER,1121588.25,10538.0,0.0,0
154,DEBIT,6374.47,21515.0,1336567.7,0
164,PAYMENT,8670.21,0.0,0.0,0
348,CASH_OUT,271498.89,0.0,365462.33,0
183,CASH_IN,384358.37,125858.0,0.0,0
120,PAYMENT,35300.95,122880.24,0.0,0
46,DEBIT,787.16,0.0,759522.63,0
596,PAYMENT,9167.1,15463.0,0.0,0
629,TRANSFER,547672.2,547672.2,0.0,1
164,CASH_IN,348555.45,7919498.72,4251373.1,0
540,PAYMENT,9843.95,15804.09,0.0,0
183,TRANSFER,351527.83,22116.0,3058238.05,0
232,TRANSFER,391289.35,0.0,3347992.56,0
374,CASH_OUT,81898.18,0.0,303416.22,0
603,CASH_OUT,158879.1,158879.1,751402.72,1
193,CASH_OUT,113273.1,113273.1,0.0,1
707,CASH_OUT,37656.12,102861.0,357804.95,0
205,CASH_OUT,332291.1,20366.0,36635.84,0
181,CASH_OUT,226587.99,14694.0,351456.29,0
14,DEBIT,3473.01,0.0,288112.46,0
446,TRANSFER,7782452.17,7782452.17,0.0,1
16,DEBIT,634.5,177370.51,639678.0,0
259,CASH_OUT,90456.91,217579.55,474007.41,0
676,CASH_OUT,171572.06,171572.06,478287.66,1
280,CASH_OUT,50291.36,0.0,951865.84,0
42,CASH_IN,328396.14,18733825.36,664569.91,0
404,DEBIT,2983.54,26003.0,68709.36,0
232,PAYMENT,34065.77,0.0,0.0,0
525,DEBIT,2013.17,101974.0,1739360.06,0
154,PAYMENT,9256.9,11513.0,0.0,0
188,DEBIT,2149.68,0.0,4546541.16,0
393,TRANSFER,1830181.65,49520.0,36651.83,0
25,DEBIT,6907.85,1000.0,236543.52,0
259,CASH_IN,70757.06,30724.0,0.0,0
176,CASH_OUT,106642.43,106642.43,4622.5,1
211,CASH_OUT,1330802.24,1330802.24,151341.34,1
153,DEBIT,3657.2,31296.0,12395.19,0
346,CASH_IN,245383.02,28450.0,0.0,0
14,TRANSFER,359540.51,29251.99,383282.21,0
347,PAYMENT,5007.73,28069.0,0.0,0
153,DEBIT,6197.06,153.0,235975.51,0
1,DEBIT,996.0,46132.0,88106.55,0
134,PAYMENT,9677.23,28450.0,0.0,0
374,TRANSFER,3723641.4,0.0,4265868.47,0
203,PAYMENT,11005.83,72609.4,0.0,0
307,CASH_OUT,2343696.85,2343696.85,158778.61,1
37,CASH_OUT,1842.0,1842.0,0.0,1
260,PAYMENT,2959.76,106517.38,0.0,0
345,TRANSFER,8994286.69,8994286.69,0.0,1
332,CASH_IN,158117.95,203940.0,89358.57,0
239,DEBIT,3920.99,30750.0,1369124.72,0
503,CASH_IN,125629.99,106531.5,144471.28,0
276,CASH_OUT,72465.29,45124.0,0.0,0
283,TRANSFER,10529.48,0.0,659002.77,0
